,SMP000,SMP001,SMP002,SMP003,SMP004,SMP005,SMP006,SMP007,SMP008,SMP009,SMP010,SMP011,SMP012,SMP013,SMP014,SMP015,SMP016,SMP017,SMP018,SMP019,SMP020,SMP021,SMP022,SMP023,SMP024,SMP025,SMP026,SMP027,SMP028,SMP029,SMP030,SMP031,SMP032,SMP033,SMP034,SMP035,SMP036,SMP037,SMP038,SMP039
GENE0125,17.65508693341846,17.292226315697953,14.17769625823993,24.884409038470086,22.585838477948208,9.067305583009219,8.795471637403557,24.837192481984488,13.361224065795017,23.359893001870613,29.67977356488446,10.63896900611661,9.916810750814811,46.39612028540564,23.94561917031212,16.287202417265526,12.591598094980965,15.561183488753155,11.07526044289679,31.240211247900064,13.62115941746149,34.70095798151311,16.43947640234384,11.921278447478656,16.2298023922959,5.408201573483215,18.908578569676482,18.44771296810778,30.337099615029704,7.821274618814317,35.9070329580605,30.274314523016866,37.56308483592136,19.562986010870635,33.346353199805115,9.62513573629433,28.689287137208442,13.659272826624635,8.796017689618356,11.449313145608276
GENE0126,20.141161749473476,13.301148646422641,24.240790349522566,8.132604447446763,6.9340997180803505,39.8927146529185,31.56030199034408,11.885885242396272,20.055434777914392,33.44002480861555,24.769184105590327,21.63065557471665,34.72906834205439,13.938346215621003,20.40110822913689,19.907084648367203,17.524834271131663,16.528683147964987,20.830830376200428,20.434072905036103,11.89105193140772,29.991018543353174,12.327190053572968,18.009209712218873,17.328625090826353,24.023963379009366,6.961869397600547,31.357544983872312,14.317818724098432,36.96537439744289,15.814346553266851,19.600953384758412,52.29459502009234,17.484781877521176,37.3161027399712,20.48151030435893,24.722392580593507,20.800547213565046,30.68966070914574,14.256802961090933
GENE0127,12.280046857762322,14.595480190775694,21.112286892094385,17.985944778253728,28.649541462563597,38.56579909531763,12.33056120293423,13.915810004803868,9.795080705716524,55.43363255489162,23.390612100096256,25.5311981196722,10.27687070424785,20.07379043064079,25.90987038898288,17.701000346475272,34.392991646371414,63.810360204712026,12.509252699618646,12.048695261395332,12.95033902365528,44.83995434412744,33.824238420365255,18.76955403957223,20.45607352332363,13.352827856901714,31.343709055980213,16.610733585562862,17.63634324887208,27.232058096093613,18.283564306410092,17.859168239925243,20.19202254247718,29.894595360869427,45.75250469899319,26.916597832450375,30.013795075262387,18.1754715661226,14.098960459866998,27.854460527544408
GENE0128,21.881037896869522,9.861967335366405,17.046845778507198,19.270038652439677,15.561051078263192,42.13453854197662,25.531666836568636,39.90842517782925,22.91318778996349,20.919754798447894,12.57487896883654,20.205700480452915,20.217063243030132,10.139544316812561,15.336510074203026,17.08769648502495,24.698432301082757,25.296727916172077,15.019370865651227,25.392016187072247,18.337727237079104,4.783583671017956,15.762740895922692,34.449494367677616,8.663312209560967,21.249759979149104,44.3729747400247,13.73151455353421,20.10713124023149,10.464534479937011,45.31397894333784,19.265842061182564,20.559300577351486,39.53357191207831,27.959001285438557,12.964121194161766,14.532115146173407,25.72506098225329,14.701352148835923,6.968349136132832
GENE0129,19.557905941704377,9.582070245675885,45.06657661639594,21.94180714133746,12.77400787503055,14.163720383008407,7.809189693709906,11.591465059990533,33.38683301904141,61.30694137996516,28.881413496151563,19.182122599914425,16.18395488404904,12.450391811413903,56.254326274287116,18.276674860463064,57.847770584461685,40.31645727925998,8.411516546696692,14.397056876556976,14.37481098766922,19.299454243016893,19.48885713842109,89.8480174339581,11.721046392062718,22.521827900086432,27.337349240418586,20.06975584907516,21.223101650713193,11.912586769374327,21.18393470141085,25.937751597467233,23.660341501093292,26.711667419364495,40.703087532396694,32.08803666022143,20.814446871657964,11.179936903963188,14.879692481781394,17.996628306438335
GENE0130,22.786606193017263,15.813019492841375,12.580316380103291,11.088412625335907,8.797003221476919,17.859304771317305,9.632735820421669,12.17929230944991,16.494864063571164,10.298943789865604,24.28541815369806,29.081770419209477,15.260785364755336,16.142997207577753,26.277547965787882,14.055340796056274,13.580474250002347,36.53421574262597,31.252327998395884,27.133659391989152,31.90690074520111,7.473479127086123,39.52438303146309,24.43535498374543,33.294449186735406,24.37555752781139,20.58293660370048,17.502529158309915,24.13280669471119,17.186531857471483,30.99847624941958,9.086335373962804,15.320810522829253,55.835598070903664,14.68695622461104,17.826001297015086,12.919134840786969,23.75808364198149,13.89970413876111,18.30537133944085
GENE0131,30.705238278976235,14.162792660301083,29.793956163381438,30.298998458078046,34.038017011759656,21.54773049310792,101.55794664532627,34.0308289726692,23.62815033973434,12.96220470988115,19.134068496148856,40.98325171329994,47.21762848962902,42.06283409598983,29.74306969318987,10.720629724261666,25.62531958300831,10.797329240191921,9.547357391891502,22.636855272334103,26.091242552433673,31.55362720447601,25.75343767634293,26.200879865907055,12.276338463147667,19.058470676124234,9.454034741733754,7.37661923415211,29.08787308719399,13.783025559111652,31.07020281526231,34.95892458235886,14.736705254949408,26.981610659592008,14.43162004468754,7.9809748263113685,21.362877132193887,15.87210332070118,16.11830358223167,53.929172157859604
GENE0132,9.36586323747061,24.32332016410817,12.214165459618991,31.630780236831527,23.31776737091568,24.280466384407184,12.522852700543671,13.697400130869807,31.93253045525794,48.68635766992382,25.537651909462376,12.823630985822719,23.794852153985474,67.6086559986457,21.140939163614057,41.71748851341665,13.87148531732116,19.667292449191685,27.379172676583188,24.49978039721259,13.69191701682504,13.399819965212416,32.92203536636017,36.44394790237203,42.78004600592339,49.49963231792914,21.484026771617625,17.191247325685055,39.468207302043204,28.68959865646121,12.289833435843445,11.979324042218616,25.686488148761793,18.381829862915886,19.821853132311954,34.338483128759975,29.356634619281113,39.05366102801769,7.646377045324192,22.798596079649972
GENE0133,28.42713825332032,9.362450592465395,14.476869652184892,13.193937170781554,20.30463297809049,45.32809252627654,55.21831558544797,13.367898833634923,26.135083974030408,26.559803495582198,24.38121322053529,24.520017318521507,23.379773102450123,46.701909869566826,34.85627774657254,11.821537163558457,29.90006159536809,31.38050019964391,23.511358471118818,35.36463060613726,22.065979143478298,22.20314311333223,21.340790159389584,7.321959307381407,19.294128041172,14.38052287320563,11.098123177385702,41.141162556509016,25.844653695324045,19.78817346557919,15.14390778152527,23.29141394197668,32.97395629364385,13.2834258076845,20.037105183507457,31.001427426016264,7.629325462751078,19.515618989801066,16.20555872777262,18.785495782076044
GENE0134,15.629899614782133,21.516332601043793,52.552549414124584,17.082230361065303,23.239548510757736,54.45492031479925,15.256295092271964,49.76628140385997,20.13906584837099,48.95728155817391,29.227222795263074,23.419152752834265,19.437120372173865,14.701937385910483,20.86130014855894,31.458862171517712,19.954292527990734,17.14469159087045,17.71849010298143,32.9911157918375,37.06157533151281,14.388434772828502,14.378097924787635,24.280643274155338,43.11047609306916,35.623130291156684,10.741061216292742,17.601110823148648,12.612624069463934,17.570893226042124,44.7998592653549,9.86210540371153,8.940283976229983,13.272880897115598,23.188472989254056,27.395462851475337,24.996210101359818,36.15599246795913,8.318294142675983,36.385424520113055
GENE0135,17.18354672041889,28.95512318133765,10.363471697357202,20.135377619380463,22.604192214539516,35.79740908102302,9.091798002605247,20.396764274355377,11.674212558010005,25.86130981011447,29.62469393897424,38.228645670642656,15.371040819328183,31.93214692141283,39.66427044775193,8.831956065656716,27.280508151310414,32.43556892218848,17.648253149936163,10.963956503671563,32.184271743769195,11.025883853319062,18.371935997226053,19.68659546899424,28.725034530836766,14.682909821151574,14.263561745692636,21.1038975067017,33.22143296313834,63.037198235401895,9.452312306668214,23.51576409697899,11.66662833078107,33.42839276339605,12.562644978695557,14.334595637909427,14.959769586682622,19.334683016503885,23.608310701944536,25.581020679080815
GENE0136,20.027698229200027,10.330022784370644,28.901487811356827,19.560665120977273,35.904670876353656,14.099376975315254,9.014754612057821,19.746712043116787,38.39688529298767,21.768654504531266,18.177146176070256,12.9984028363475,48.370166707759246,12.003505145054067,13.975459116263856,26.709440990126787,7.940606478753701,37.988950179513935,27.442600179834358,31.488283866724025,26.55076354349569,18.53087465470046,11.803848766251015,18.72692409230336,12.33427341764623,25.6124267860863,30.065848169140136,42.03086862542049,24.18865738714302,31.88984684148753,17.312480046270995,15.813459286632371,25.453059335248117,16.556248172244782,22.979278944716874,11.815401654129753,12.925293896739436,27.596933197292838,31.291454393696295,12.27017984017835
GENE0137,28.087008971363925,15.3886798351955,20.251980436425402,40.79143805909021,30.076484392789173,29.902317746899534,52.16413444943148,14.126611082623882,12.268837518962938,13.998341592019614,17.685577435981884,6.188697799107554,18.106769640826943,15.297885772599061,29.721773262501717,23.95578140496011,14.874549810231718,26.976885929640765,28.836199642975515,13.677157494363941,15.697286645780984,6.60164200318472,11.642591009090863,13.856649417784755,20.844353334975686,12.519765811185012,15.537772679902705,10.884444492999439,21.87964930386592,24.849988687035506,24.561561351692376,20.210061328087843,9.294878055752871,14.732017228653248,16.384678557143413,16.417573952084375,20.852849571347587,40.96715656053324,30.145875254722256,12.258764003806505
GENE0138,28.196600968524063,27.664532672458705,13.422954496358388,30.705228861686756,18.53779613083278,9.924666807656699,25.21909289785046,22.387010713559263,17.92436903177158,19.712904213277575,14.019612758217573,27.250319665883435,19.653878200712807,21.828673898609466,24.01241437445343,11.276345271162333,12.843765121758072,6.652733149743853,26.638862058689686,10.9560847638956,21.46201986186451,24.17923271508016,27.14455352512352,11.001059024095055,19.441679531032594,46.29991894273903,47.33061510817947,32.90621504302561,23.777662021269606,12.151429358927892,28.769356569944797,18.559641020935477,26.582793288821062,14.63737622070179,18.421776008521512,21.803569175448402,22.717579355990996,25.70952015181227,15.03532613218837,10.26107668140471
GENE0139,45.2585915191526,69.72975199026895,25.12115589830348,10.360535789579652,13.64539963267423,25.908180921502023,39.27380691034868,10.952356983442366,18.874911182772664,22.152847249420827,30.94740731915715,16.914977174358548,9.189786040648265,27.401528040114687,35.24761906020196,19.272982970587186,24.596890823286387,15.843421792117292,13.159100896612031,33.555904543032284,24.379629423259495,25.666439941562484,42.56607497823169,11.852974311534762,15.240964961233916,21.735930494758318,15.147619351899932,29.712512923452095,18.289011034224664,12.228063490665436,20.75704770813142,21.871171185489505,32.05140536182262,24.448538805375826,25.294151314779235,23.57403376268894,18.281483908662494,14.039719818403384,23.20619284044122,17.00381306860157
GENE0140,46.754537517401346,39.294758850015526,27.56149158839839,24.269816759958488,19.221327589839262,10.69138347481984,18.02777976247464,21.13013069103179,22.527307437899324,25.400482845468233,31.838144990769937,14.209673487004473,14.274321109326433,41.48900033235033,29.532483543197227,16.52070642418872,19.037189639928137,19.080045041110345,20.40514471854623,25.440478471048923,71.34279609191503,22.084550255322114,27.97465929495918,8.643102870760046,15.761180770520818,37.129340323436814,24.560947847618177,2.2376869205038092,28.134922580263325,52.409202561727945,7.404191116208978,42.935278807842096,5.022973980521173,32.10460483099873,19.998868300817563,6.202884292715953,25.105047301209158,35.7096112262633,24.09353390767151,26.907735720782185
GENE0141,16.348921695625204,7.919318248524361,28.387020361382042,48.176770243263384,35.33204798904477,7.4339852310672665,9.417341182834306,13.15781829503157,9.056767554780048,20.53426511415762,24.45189951284881,9.824441961974056,29.623389337941735,27.127608469465425,15.270462968186141,18.425563241192094,7.57686413973017,17.01114847655178,20.159839604895883,21.853777668708883,24.27479225137773,22.694460675775474,17.59875483213459,23.175541370273056,33.149114244604554,19.149008969453977,23.54226803721414,18.300245383061498,14.535886774686954,26.087071152559822,15.216601380337938,24.363191555515694,20.37131300118183,17.253804359479112,17.046221801038623,15.579243817337488,8.820683964040805,24.3236115566779,22.550864734449906,30.717579910594562
GENE0142,15.398522278078747,51.81562852505509,16.6121113058674,12.967486405648241,12.221021467706143,8.44047678718711,43.22045792341823,39.86639328336894,27.12274246885405,12.832173810462523,49.68156013320385,16.846457869484986,17.55760315650846,41.207881648929465,27.923127615713348,60.37357863253171,22.745359126768545,16.469078628440165,14.792163662334035,7.976517489658168,17.47379121701997,35.5982567660652,27.09683919813249,20.29052449196679,12.213388622656856,22.498227065264597,33.3282988894795,24.91224944867601,21.831799177320782,13.484234299852156,30.98771721367574,4.195647131632138,24.323010937546798,72.61423597894536,9.44809662933795,17.802079434705323,20.00624560265876,15.938038219308543,33.723236875625915,25.437526556123775
GENE0143,21.674797634627584,29.923265272314868,20.25446685250087,98.487756839972,21.66446729965387,22.145649120867724,8.540042421811389,15.306458084219043,35.647850157336556,10.301315183679348,6.82929476560113,20.41270978640719,39.85995770668265,20.515703439691897,16.97832785464521,7.9308167962406735,25.181939758976178,27.956159596413094,8.241099343119439,35.419631350343174,29.454531314956036,35.38039917858901,26.890217154726116,27.850233607681158,26.058928373701722,31.007718604986675,8.089938389768813,9.482711354083836,13.901490295667408,18.8231955309831,24.387445267313694,23.625835234931902,35.112349483486476,35.66777604195682,12.985163621618891,22.630262404965976,13.145562196819792,18.28125980590218,23.591717204656874,3.653347833122057
GENE0144,67.06229877450414,26.661067059812172,14.911733142455919,52.6509813543453,16.882615346530688,21.46147984058943,15.743728489052028,45.878468847557855,19.05839423636118,21.644298052686246,36.667509987273164,26.911931238313148,19.547081031515223,34.994660271491846,71.46741522570628,23.540097045440874,21.293035425875406,21.87432428218991,38.675825873090425,14.885701665902607,17.476222104856195,9.311763798971727,11.112449636486017,15.50403013209366,19.53155773744611,48.64464170451282,26.25867478545958,12.729991500637418,13.957398935721379,39.93984078460601,35.27960991740602,20.370238837071057,16.098671728161808,35.25003132295396,12.223207961966366,24.434967460094498,62.5727259487333,22.25747352828157,13.628937101271912,24.66004570980778
GENE0145,15.878970765968013,10.00357048856021,28.51750226760154,35.125143051102214,17.193762349810243,16.632891705275803,12.418872662103377,18.634826077281758,15.162356476521406,12.11547615768929,51.732407114170435,25.361858418603795,26.7409889260814,31.240014354618612,29.533290198070222,16.337205023403612,23.017995233880395,17.557562308493683,25.008901272280156,23.82762073780914,16.587839548100295,10.33308247117313,21.609186570910822,18.135389604945527,7.805384969094728,25.889329216418638,32.54653971098396,71.10646334030133,16.517183253840013,15.342765372992453,11.533888000642065,22.29407511476729,22.22369562811832,13.387906943783422,18.403393169480857,7.468298284417646,31.918582826074232,13.662575371592359,19.74048936635431,9.841944362419145
GENE0146,15.011599470117837,17.465096843386828,19.97246503108961,25.530307038592053,41.245315460718864,28.97274241850712,32.49487132742495,41.39052769320414,26.705083505854134,19.720257407155742,33.26666861204215,34.346655307981834,27.779071653938445,9.705436587895612,13.187506754855384,17.506512384914377,29.66033141255267,19.872299765690624,35.46102892509674,38.768897501140394,36.58305790033508,36.69976244826082,11.959226202844873,25.567390981175794,14.8238219728226,8.80629524359539,17.396419931229843,38.953494380592,25.28903759161602,55.08650048135214,21.946662385604366,68.29942698040988,21.949856738027243,20.312574912372284,10.594181719560325,34.99766588082758,15.62601940680413,14.533788504241562,38.115281154087526,35.84167542623804
GENE0147,35.375719097642296,16.758480572393548,19.58006716431249,19.49333868188876,29.703327908901603,43.67528293748047,24.144902412715652,53.916984666259346,31.4562348215451,17.860655965096566,30.397358192225546,47.132846663441676,54.55146083537114,36.35914202284883,20.345041613203982,18.0230838605179,26.790162568218985,46.38551564312351,24.950267937235644,25.21063516726009,20.608403451641138,17.048367795611327,18.521509764894606,21.492692478155714,47.42028060785758,17.81682277576622,20.62091883461619,13.030739846943256,28.74073726476932,39.77901807994621,45.252092989071,22.235325486877116,26.767196902320933,18.60117663965801,26.154188240508027,23.499580648579762,20.679279190182807,21.51772138602638,25.17776192683928,17.338401520320488
GENE0148,17.792047787469077,47.16636378314385,77.8881158240697,10.999133816385841,10.700221025164756,12.44630244083863,19.07456538699338,31.43400458510474,26.994319933084526,21.889686030817735,26.166180948727344,14.21015602064293,17.777588911689154,19.88474243429453,9.096519160972854,11.238494538494429,11.464060516727605,29.43116396764223,22.707095989301166,27.26300350238217,8.005849845102375,9.56601446108708,27.98329486391051,5.006140100664336,37.05171645725062,8.071516866410944,30.62058349210239,12.880411740836623,33.935167212751374,99.89108645092163,6.445686741978737,28.436927764177234,8.13290878093395,24.86309215544048,18.11271029780132,21.43212921367349,12.732488312324877,29.67397962048684,9.735909702227568,37.36814604375506
GENE0149,16.36876338016585,9.960772823412587,44.58816261910739,19.42048959859173,52.13403431126774,36.991126688626004,13.476226696020667,19.249885247200304,21.33862839334875,43.08399575642853,24.997075966396707,21.93637703324752,18.17523960317255,19.584167948066447,38.56310702378286,20.122783395473384,16.485832312842348,15.146150650461326,15.22771957228719,9.963735006745823,13.801983943291852,42.48750946634043,18.114276236322215,28.565675344616114,5.8160523489952,26.68644222171215,18.528751259390113,15.788470974971172,21.987629037252113,15.675317995288662,6.9452817216486995,31.85275796528672,22.680573852413605,17.167683884023745,12.3902182929416,9.631810765614759,22.46472617605128,45.00260964107245,22.233123765523445,10.060523458375107
